 যজান, যজানো  |১. /ক্রিয়া পদ/ পৌরহিত্য করা, যাজন করা। ২. /বিশেষ্য পদ/ উক্ত সকল অর্থে।
 যজানে  |/বিশেষণ পদ/ অবজ্ঞায়. পৌরহিত্য-ব্যবসায়ী।
 যজুঃ, যজুর্বেদ  |/বিশেষ্য পদ/ যজ্ঞাদির বিধি-সম্বলিত গদ্যে রচিত বেদ।
 যজুর্বেদী  |/বিশেষণ পদ/ যর্জুবেদ জানে এমন; যজুর্বেদ অনুযায়ী অনুষ্ঠাক্রিয়াদি করে এমন।
 যজুর্বেদীয়  |/বিশেষণ পদ/ যজুর্বেদ-সম্বন্ধীয়।
 যজ্ঞ  |/বিশেষ্য পদ/ দেবানুগ্রহলাভের জন্য বৈদিক অনুষ্ঠান, যাগ; হোম; বিরাট অনুষ্ঠান।
 যজ্ঞকর্তা  |/বিশেষ্য পদ/ যাজক।
 যজ্ঞকুন্ড  |/বিশেষ্য পদ/ হোমাগ্নি জ্বালাবার জন্য যজ্ঞস্থলে যে গর্ত করা হয়।
 যজ্ঞডুমুর  |/বিশেষ্য পদ/ বড় ডুমুরবিশেষ।
 যজ্ঞধূম  |/বিশেষ্য পদ/ হোমাগ্নির ধোঁয়া।
 যজ্ঞপশু  |/বিশেষ্য পদ/ যজ্ঞে বলি দিবার নিমিত্ত পশু; ছাগ; অশ্ব।
 যজ্ঞপাত্র  |/বিশেষ্য পদ/ যজ্ঞের জন্য প্রয়োজনীয় বাসনকোসন।
 যজ্ঞবেদী  |/বিশেষ্য পদ/ যাগ করবার নিমিত্ত মঞ্চাকার পরিষ্কৃত উচ্চ স্থান।
 যজ্ঞভূমি  |/বিশেষ্য পদ/ যজ্ঞের উপযুক্ত ভূমি, যেস্থানে যজ্ঞ করা হয়।
 যজ্ঞসূত্র, যজ্ঞোপবীত  |/বিশেষ্য পদ/ পৈতা।
 যজ্ঞাহ্নি, যজ্ঞানল  |/বিশেষ্য পদ/ হোমের আগুন।
 যজ্ঞীয়  |/বিশেষণ পদ/ যজ্ঞ-সম্বন্ধীয়।
 যত  |১. /বিশেষণ পদ/ নিয়মিত, অনুষ্ঠিত; সংহত। ২. /বিশেষ্য পদ/ সংযম। ২. যৎপরিমিত; যৎ সংখ্যক; সকল।
 যতই  |/ক্রিয়া বিশেষণ পদ/ যত কিছুই, যতখানিই, যে পরিমাণেই।
 যতকাল, যতক্ষণ, যতদিন  |/ক্রিয়া বিশেষণ পদ/ যে সময় পর্যন্ত, যাবৎ, যে অবধি।
 যতকিছু  |যা কিছু সম, যে পরিমাণ।
 যতগুলি  |যে সংখ্যক, যে কয়টি।
 যতন  |যত্ন-এর কোমলরূপ।
 যতবার  |যে কয়গুণ; যে কয় দফা বা ক্ষেপ।
 যতি  |/বিশেষ্য পদ/ তপস্বী, মুনি, ঋষি।
 যতিচিহ্ন  |/বিশেষ্য পদ/ পাঠের মধ্যে কোথায় কোথায় থামতে হবে তার নির্দেশ সঙ্কেত; যথা- দাঁড়ি ।. কমা ,. ইত্যাদি।
 যতিনী  |/বিশেষ্য পদ/ স্ত্রীলিঙ্গ. সদাচার-পরায়ণা বিধবা।
 যতি২  |/বিশেষ্য পদ/ পাঠের মধ্যে মধ্যে শ্বাস গ্রহণের জন্য বিরাম স্থান।
 যতি৩  |/বিশেষ্য পদ/ বিধবা।
 যতী  |/বিশেষ্য পদ/ তপস্বী, মুনি, সন্ন্যাসী।
 যতেক  |/বিশেষণ পদ/ যে পরিমাণ; সমস্ত।
 যত্ন  |/বিশেষ্য পদ/ চেষ্টা; উদ্যোগ; প্রয়াস, উদ্যম; অধ্যবসায়; প্রবৃত্তি।
 যত্নপূর্বক  |/ক্রিয়া বিশেষণ পদ/ যত্ন সহকারে, চেষ্টা করে; অবধান সহকারে।
 যত্র  |/অব্যয় পদ/ যেখানে; যে বিষয়ে।
 যত্রতত্র  |/অব্যয় পদ/ যেখানে-সেখানে। যত্র আয় তত্র ব্যয়- সমগ্র আয়ই ব্যয়িত হয় কিছুই সঞ্চয় হয় না।
 যথা  |/অব্যয় পদ/ যেমন, যেরূপ; উচিত, উপযুক্ত, নির্দিষ্ট; উদাহরণ-স্বরূপ।
 যথাকথঞ্চিৎ  |/ক্রিয়া বিশেষণ পদ/ যে-কোন রকমে; কষ্টেসুষ্টে।
 যথাকর্তব্য  |/ক্রিয়া বিশেষণ পদ/ কর্তব্যানুযায়ী, কর্তব্যানুসারে।
 যথাকালে, যথাসময়ে  |/ক্রিয়া বিশেষণ পদ/ উপযুক্ত সময়ে।
 যথাক্রমে  |/ক্রিয়া বিশেষণ পদ/ ক্রমানুসারে।
 যথাজ্ঞান  |/ক্রিয়া বিশেষণ পদ/ জ্ঞানানুসারে।
 যথাতথা  |/ক্রিয়া বিশেষণ পদ/ যেখানে-সেখানে, যত্রতত্র।
 যথাদিষ্ট  |২. /বিশেষণ পদ/ আদেশানুরূপ। ২. /ক্রিয়া বিশেষণ পদ/ আদেশানুসারে।
 যথানুপূর্ব  |/ক্রিয়া বিশেষণ পদ/ ধারানুযায়ী।
 যথান্যায়  |/ক্রিয়া বিশেষণ পদ/ ন্যায়ানুযায়ী।
 যথাপূর্ব  |/ক্রিয়া বিশেষণ পদ/ পূর্বে বা অতীতের ন্যায়।
 যথাবিহিত  |/ক্রিয়া বিশেষণ পদ/ আ্ি‌ন অনুযায়ী, বিধানানুসারে।
 যথাযোগ্য  |/বিশেষণ পদ/ ঠিক, উপযুক্তমত।
 যথারীতি  |/ক্রিয়া বিশেষণ পদ/ প্রচলিত রীতি অনুযায়ী, প্রচলিত প্রথানুযায়ী, প্রচলিত আইন অনুসারে।
 যথার্থ  |বিণৎ প্রকৃত; সত্য; যোগ্য; অর্থকে অতিক্রম না করে। /বিশেষ্য পদ/ যথার্থতা, যাথার্থ্য।
 যথার্থতঃ  |/ক্রিয়া বিশেষণ পদ/ প্রকৃতপক্ষে।
 যথাশাস্ত্র  |/ক্রিয়া বিশেষণ পদ/ শাস্ত্র অনুযায়ী; শাস্ত্রীয় নিয়ম অনুযায়ী।
 যথাসম্ভব  |/ক্রিয়া বিশেষণ পদ/ যতদূর সম্ভব হতে পারে।
 যথাসর্বস্ব  |/বিশেষ্য পদ/ সমস্ত, ধন-সম্পদ, যা কিছু আছে সব।
 যথাসাধ্য  |/ক্রিয়া বিশেষণ পদ/ সাধ্য অনুযায়ী, ক্ষমতা অনুযায়ী।
 যথাস্থান  |/বিশেষ্য পদ/ নির্দিষ্ট জায়গা।
 যথেচ্ছ, যথেচ্ছা  |/ক্রিয়া বিশেষণ পদ/ ইচ্ছামত, ইচ্ছানুসারে।
 যথেচ্ছাচার  |/বিশেষ্য পদ/ স্বেচ্ছাচার।
 র  |বাঙলা বর্ণমালার সপ্তবিংশ ব্যঞ্জনবর্ণ।
 রং  |/বিশেষ্য পদ/ বর্ণ নীল রং.; রঞ্জন দ্রব্য রং খেলা.; দেহের বর্ণ ফরসা রং.; তাসের চিহ্নভেদ রংএর গোলাম.; আতিশয্য রং চড়িয়ে বলা.।
 রং-চং  |/বিশেষ্য পদ/ নানা রকমের রঙ।
 রংরুট  |/বিশেষ্য পদ/ সামরিক বিভাগে শিক্ষানবীশ নিয়োগ, রিক্রুট।
 রই  |১. /বিশেষ্য পদ/ পুষ্করিণীর মধ্যস্থলে প্রোথিত কাষ্ঠবিশেষ। ২. /ক্রিয়া পদ/ রহি; থাকি।
 রই রই  |/বিশেষ্য পদ/ গোলমাল; হল্লা, হৈচৈ।
 রওয়ানা, রওনা  |১. /বিশেষ্য পদ/ স্থান ত্যাগ পূর্বক যাত্রা, প্রেরণ। ২. /বিশেষণ পদ/ প্রস্থিত, যাত্রার জন্য নিষ্ক্রান্ত; প্রেরিত।
 রক  |/বিশেষ্য পদ/ কাল্পনিক বৃহৎ পক্ষী।
 রকম  |১. /বিশেষ্য পদ/ প্রকার, ভাব, ভঙ্গী। ২. /বিশেষণ পদ/ প্রায়।
 রকম-সকম  |/বিশেষ্য পদ , বিশেষ্য পদ/ ভাব-ভঙ্গি, চালচলন।
 রকমারি  |/বিশেষণ পদ/ নানাপ্রাকার।
 রক্ত  |১. /বিশেষ্য পদ/ রুধির, শোণিত। ২. /বিশেষণ পদ/ শোণিতবৎ লালবর্ণবিশিষ্ট, রঞ্জিত; আসক্ত; অনুরক্ত।
 রক্ত করবী  |/বিশেষ্য পদ/ লালবর্ণ করবী।
 রক্ত-তঞ্চন  |রক্ত জমাট বাঁধা। /বিশেষণ পদ/ তঞ্চত।
 রক্তআঁখি  |১. /বিশেষ্য পদ/ ক্রোধবশতঃ আরক্ত চক্ষু, রাঙা চোখ। ২. /বিশেষণ পদ/ রক্তবর্ণ চক্ষুবিশিষ্ট।
 রক্তক  |/বিশেষ্য পদ/ রক্তবস্ত্র, রুধির।
 রক্তকন্ঠ  |/বিশেষণ পদ/ মধুকন্ঠ, সুকন্ঠ।
 রক্তকন্দ  |/বিশেষ্য পদ/ বিদ্রুম, প্রবাল।
 রক্তকমল  |/বিশেষ্য পদ/ লালবর্ণ পদ্ম, কোকনদ।
 রক্তকরবী  |/বিশেষ্য পদ/ লালবর্ণ করবী।
 রক্তক্ষয়ী  |/বিশেষণ পদ/ বহু লোকের রক্তপাত ঘটায় এমন রক্তক্ষয়ী যুদ্ধ.
 রক্তগঙ্গা  |/বিশেষ্য পদ/ রক্তের প্রবাহ, শোণিত স্রোত।
 রক্তচক্ষু  |১. /বিশেষ্য পদ/ ক্রোধবশতঃ আরক্ত চক্ষু, রাঙা চোখ। ২. /বিশেষণ পদ/ রক্তবর্ণ চক্ষুবিশিষ্ট।
 রক্তচন্দন  |/বিশেষ্য পদ/ লালবর্ণের চন্দনকাঠ।
 রক্তজিহ্ব  |১. /বিশেষণ পদ/ যার জিহ্বা লালবর্ণের। ২. /বিশেষ্য পদ/ সিংহ।
 রক্তদন্তী  |/বিশেষ্য পদ/ দেবীবিশেষ, ভগবতীর আর এক রূপ।
 রক্তদোষ, রক্তদুষ্টি  |/বিশেষ্য পদ/ রক্ত বিকৃতিরূপ ব্যাধি।
 রক্তধাতু  |/বিশেষ্য পদ/ লোহিতবর্ণ মৃত্তিকা, গিরিমাটি; তাম্র।
 রক্তনাসিক  |/বিশেষণ পদ/ লোহিতবর্ণ নাসিকাবিশিষ্ট।
 রক্তনেত্র  |১. /বিশেষ্য পদ/ ক্রোধবশতঃ আরক্ত চক্ষু, রাঙা চোখ। ২. /বিশেষণ পদ/ রক্তবর্ণ চক্ষুবিশিষ্ট।
 রক্তপ, রক্তপায়ী  |/বিশেষণ পদ/ রক্তপানকারী।
 রক্তপিত্ত  |/বিশেষ্য পদ/ রোগবিশেষ, সহসা রক্তবমিকরণ।
 রক্তপিন্ড  |/বিশেষ্য পদ/ জমাট রক্তের ডেলা।
 রক্তপিপাসা  |/বিশেষ্য পদ/ রক্তপানের ইচ্ছা।
 রক্তপিপাসু  |/বিশেষণ পদ/ রক্ত পিপাসাযুক্ত।
 রক্তপ্রদর  |/বিশেষ্য পদ/ রক্তস্রাবযুক্ত প্রদর রোগবিশেষ।
 রক্তবাহী  |/বিশেষণ পদ/ শোণিতবাহী, যার ভিতর দিয়ে রক্ত প্রাবিহত হয় রক্তবাহী শিরা.।
 রক্তবীজ  |/বিশেষ্য পদ/ অসুরবিশেষ যার প্রতি ফোঁটা রক্ত মাটিতে পড়ে নূতন নূতন অসুর সৃষ্টি করত.।
 রক্তমাংস  |/বিশেষ্য পদ/ রক্ত ও মাংস।
 রক্তমোক্ষণ  |/বিশেষ্য পদ/ শোণিতস্রাব, চিকিৎসার্থে শিরা কেটে রক্ত বের করা।
 রক্তশোষণ  |/বিশেষ্য পদ/ চুষে রক্তপান, সর্বস্ব আত্মসাৎ করা।
 রক্তসোত  |/বিশেষ্য পদ/ শোণিত প্রবাহ।
 রক্তহীন  |/বিশেষণ পদ/ রক্তশূন্য, পান্ডুর।
 রক্তাক্ত  |/বিশেষণ পদ/ রক্তে মাখা।
 রক্তাতিসার  |/বিশেষ্য পদ/ রক্তস্রাবযুক্ত উদরাময়রোগ।
 রক্তাধিক্য  |/বিশেষ্য পদ/ দেহে রক্তের পরিমাণ বৃদ্ধিজিনত রোগ।
 রক্তিম  |/বিশেষণ পদ/ লাল আভাযুক্ত, রক্তাভ।
 রক্তিমা  |/বিশেষ্য পদ/ রক্তবর্ণতা, লাল আভা।
 রক্তোপল  |/বিশেষ্য পদ/ গিরিমাটি।
 রক্তোৎপল  |/বিশেষ্য পদ/ লালবর্ণ পদ্ম।
 রক্ষ  |১. রক্ষা। ২. /বিশেষণ পদ/ রক্ষাকর্তা। ৩. /ক্রিয়া পদ/ রক্ষা কর, ত্রাণ কর।
 রক্ষঃ  |/বিশেষ্য পদ/ রাক্ষস।
 রক্ষঃকুল  |/বিশেষ্য পদ/ রাক্ষস বংশ।
 রক্ষক  |/বিশেষণ পদ , বিশেষ্য পদ/ রক্ষাকারী; প্রহরী; ত্রাণকর্তা।
 রক্ষকালী  |/বিশেষ্য পদ/ রোগ মহামারী দুর্ভিক্ষ প্রভৃতি হতে পরিত্রাণার্থে যে কালী মূর্তির পূজা করা হয়।
 রক্ষণ  |/বিশেষ্য পদ/ রক্ষাকরণ।
 রক্ষণাবেক্ষণ  |/বিশেষ্য পদ/ দেখাশোনা, সযত্নে রক্ষাকরণ।
 রক্ষণীয়  |/বিশেষণ পদ/ রক্ষা করবার যোগ্য।
 রক্ষা  |/বিশেষ্য পদ/ উদ্ধার, পরিত্রাণ; অব্যাহতি, নিস্তার; নষ্ট হতে না দেওয়া; পালা; প্রহরা, পাহারা।
 রক্ষাকবচ  |/বিশেষ্য পদ/ বিপদ এড়ানোর জন্য ধারণীয় মন্ত্রপুত কবচ।
 রক্ষামন্ত্র  |/বিশেষ্য পদ/ যে মন্ত্র জপ করলে বিপদ এড়ানো যায়।
 রক্ষা২  |/ক্রিয়া পদ/ রক্ষা করা।
 রক্ষিত  |/বিশেষণ পদ/ রক্ষা করা হয়েছে এমন।
 রক্ষিতা  |১. /বিশেষণ পদ/ রক্ষিত-র স্ত্রীলিঙ্গ। ২. /বিশেষ্য পদ/ প্রতিপালিতা, উপপত্নী।
 রক্ষী  |/বিশেষ্য পদ , বিশেষণ পদ/ রক্ষক, প্রহরী। /বিশেষণ পদ/ স্ত্রীলিঙ্গ. রক্ষিণী।
 রক্ষ্য  |/বিশেষণ পদ/ রক্ষ্যণীয়।
 রক২  |রোয়াক-এর ভিন্নরূপ।
 রগ  |/বিশেষ্য পদ/ ললাটের পার্শ্বদেশ, কপালের দুই পাশ।
 রগচটা  |/বিশেষণ পদ/ একটুতেই রেগে ওঠে এমন।
 রগুড়ে, রগড়িয়া  |/বিশেষণ পদ/ রঙ্গপ্রিয়, আমোদপ্রিয়।
 রগড়  |/বিশেষ্য পদ/ মজা কৌতুক, রঙ্গ, তামাশা।
 রগড়া  |/বিশেষ্য পদ/ পেষণ, মর্দন।
 রগড়ান, রগড়ানো  |১. /ক্রিয়া পদ/ পেষণ বা মর্দন করা, ঘর্ষণ করা। ২. /বিশেষ্য পদ , বিশেষণ পদ/ উক্ত অর্থে।
 রগড়ি  |/বিশেষ্য পদ/ ঘষাঘষি, পরস্পর রগড়ানি।
 রগড়২  |/বিশেষ্য পদ/ মর্দন, পেষণ, ঢক্কাদিতে কাঠির আঘাত।
 রঘু  |/বিশেষ্য পদ/ সূর্যবংশের বিখ্যাত নৃপতি ও শ্রীরামচন্দ্রের প্রপিতামহ।
 রঘুকুল, রঘুবংশ  |/বিশেষ্য পদ/ রঘুর বংশ।
 রঘুকুলতিলক  |/বিশেষ্য পদ/ রঘুবংশের শ্রেষ্ঠ অর্থাৎ শ্রীরামচন্দ্র।
 রঘুকুলপতি, রঘুনন্দন, রঘুনাথ, রঘুপতি, রঘুব  |/বিশেষ্য পদ/ শ্রীরামচন্দ্র।
 রঙ ফলানো  |/ক্রিয়া পদ/ অতিশয়োক্তি করা, রঞ্জিত করা।
 ল  |বাংলা বর্ণমালার অষ্টাবিংশ ব্যঞ্জন বর্ণ।
 লংকা  |লঙ্কা-এর বানানভেদ।
 লংক্লথ  |/বিশেষ্য পদ/ খাপী সূতীবস্ত্রবিশেষ, ধোয়া মার্কিন বস্ত্রবিশেষ।
 লওয়া  |১. /ক্রিয়া পদ/ গ্রহণ করা, ধারণ করা, সহ্য করা; পছন্দ করা, আনা, সঙ্গে রাখা; খাওয়া।
 লওয়াজিম  |/বিশেষ্য পদ/ প্রয়োজনাদি জিনিসপত্র; জমিদারী-সংক্রান্ত কাগজ-পত্র।
 লওয়ান, লওয়ানো  |১. /ক্রিয়া পদ/ অপরকে লওয়ানো, কাজ করানো, গ্রহণ করানো, প্রবৃত্ত করানো ইত্যাদি অর্থে।
 লকট  |/বিশেষ্য পদ/ চীনাফলবিশেষ।
 লকলক  |/অব্যয় পদ/ পাতলা বা নমনীয় দ্রব্যের প্রসারণ ও সঞ্চালন, লেহনার্থে বা স্বাদ গ্রহনার্থে জিহ্বা সম্প্রসারণ, বেতের আন্দোলন।
 লকলকে  |/বিশেষণ পদ/ লকলক করছে এমন।
 লকাব  |/বিশেষ্য পদ/ উপাধি,উপনাম।
 লকুচ  |/বিশেষ্য পদ/ মাদার গাছ বা উহার ফল।
 লকেট  |/বিশেষ্য পদ/ কন্ঠহারের সাথে সংলগ্ন পদকবিশেষ, ধুক্‌ধুকি।
 লক্কা  |/বিশেষ্য পদ/ ঘন ও বিস্তৃত-পক্ষ পারাবতবিশেষ লক্কা-পায়রা.; ব্যঙ্গে. পোষাক-প্রিয় ব্যক্তি, ফেতো বাবু, ফুলবাবু।
 লক্ষ  |১. /বিশেষ্য পদ/ শত সহস্র সংখ্যা ১,০০,০০০.। ২. /বিশেষণ পদ/ শত সহস্র সংখ্যক; বহু, অসংখ্য।
 লক্ষ-লক্ষ  |/বিশেষণ পদ/ অসংখ্য।
 লক্ষণ  |/বিশেষ্য পদ/ চিহ্ন, পরিচয়, আভাস, নিদর্শন।
 লক্ষণা  |/বিশেষ্য পদ/ শব্দের যে বৃত্তিতে বাচ্যার্থের বাধা ঘটলে বাচ্যার্থের অর্থ প্রকাশ পায়।
 লক্ষণীয়  |/বিশেষণ পদ/ দর্শনীয়; মনোযোগের যোগ্য; অনুভবযোগ্য।
 লক্ষপতি  |/বিশেষ্য পদ/ লক্ষ বা তদূর্ধ্ব টাকার মালিক, ধনশালী ব্যক্তি।
 লক্ষিত  |/বিশেষণ পদ/ অনুভূত, দৃষ্ট; জ্ঞাত, উদ্দিষ্ট। /বিশেষণ পদ/ স্ত্রীলিঙ্গ. লক্ষিতা।
 লক্ষ্ণণ  |১. /বিশেষ্য পদ/ রামায়ণ. দশরথ-সুমিত্রার তনয় ও শ্রীরামচন্দ্রের কনিষ্ঠ ভ্রাতা। ২. /বিশেষণ পদ/ শ্রীমান্‌; সৌভাগ্যশালী।
 লক্ষ্ণী  |১. /বিশেষ্য পদ/ বিষ্ণুপত্নী, সম্পদ, ঐশ্বর্য ও সৌভাগ্যের দেবী, কমলা, ইন্দিরা, স্ত্রী। ২. /বিশেষণ পদ/ সুযোগ, শান্তশিষ্ট প্রকৃতি যার এমন।
 লক্ষ্ণী-ছাড়া  |/বিশেষণ পদ/ লক্ষ্ণী যাকে ত্যাগ করেছে এমন, দুষ্ট, পাজী, দুর্ভাগা।
 লক্ষ্ণী-জনার্দন  |/বিশেষ্য পদ/ লক্ষ্ণী ও নারায়ণ, শালগ্রামবিশেষ।
 লক্ষ্ণীকান্ত, লক্ষ্ণীপতি  |/বিশেষ্য পদ/ বিষ্ণু, নারায়ণ।
 লক্ষ্ণীবন্ত, লক্ষ্ণীমন্ত  |/বিশেষণ পদ/ ধনী, সৌভাগ্যবান্‌।
 লক্ষ্ণীবিলাস  |/বিশেষ্য পদ/ তৈলবিশেষ, সূক্ষ্ণ বস্ত্রবিশেষ।
 লক্ষ্ণীশ্রী  |/বিশেষ্য পদ/ লক্ষ্ণীর মত শ্রী বা শোভবিশিষ্ট।
 লক্ষ্য  |১. /বিশেষণ পদ/ উদ্দেশ্য, দর্শনযোগ্য, অভিপ্রেত। ২. /বিশেষ্য পদ/ কামনার বিষয়, তাক্‌, নিশানা।
 লক্ষ্যচু্যত, লক্ষ্যভ্রষ্ট  |/বিশেষণ পদ/ নিশানা ঠিক করতে পারে নাই এমন।
 লক্ষ্যবেধ, লক্ষ্যভেদ  |/বিশেষণ পদ/ তীর প্রভৃতি দ্বারা লক্ষিত বস্তুকে বিদ্ধকরণ।
 লক্ষ্যস্থল  |/বিশেষ্য পদ/ উদ্দিষ্ট স্থান।
 লক্ষ্যহীন  |/বিশেষণ পদ/ উদ্দেশ্যহারা।
 লক্ষ২  |লক্ষ্য-এর বানানভেদ।
 লখ, লখলাইন  |/বিশেষ্য পদ/ মাঞ্জা দেওয়া রেশমী সূতা, ঘুড়ি উড়াবার মাঞ্জা দেওয়া সূতা।
 লখা  |/ক্রিয়া পদ/ কাব্যে. নির্ধারণ করা, লক্ষ্য করা, জানা।
 লগন  |লগ্ন-এর কথ্য ও কোমলরূপ।
 লগা  |/বিশেষ্য পদ/ আঁকশি, কাঠ বাঁশ প্রভৃতির লম্বা দন্ড।
 লগি  |/বিশেষ্য পদ/ নৌকা প্রভৃতি ঠেলে চালাবার দন্ডবিশেষ।
 লগুঢ়  |/বিশেষ্য পদ/ লাঠি, কোঁতকা।
 লগ্ন  |/বিশেষ্য পদ/ জ্যোতিষ. রাশি উদয়কাল, শুভ সময়, সূর্যের রাশি-সংক্রমণের মুহূর্ত।
 লগ্নকাল, লগ্নবেলা, লগ্নমুহূর্ত  |/বিশেষ্য পদ/ বিবাহ-ক্রিয়া সম্পাদনের উপযুক্ত শুভ-মুহুর্ত।
 লগ্নভ্রষ্ট  |/বিশেষণ পদ/ শুভসময়ে কার্য সম্পন্ন হয় নি এমন।
 লগ্নি  |/বিশেষ্য পদ/ সুদে টাকা খাটানো।
 লগ্নী  |/বিশেষণ পদ/ সুদে টাকা খাটানো হয়েছে এমন।
 লগ্ন২  |/বিশেষণ পদ/ সংলগ্ন, সংযুক্ত। /বিশেষণ পদ/ স্ত্রীলিঙ্গ. লগ্না।
 লঘিমা  |/বিশেষ্য পদ/ লাঘব, লঘুত্ব, যোগলব্ধ যে শক্তি দ্বারা নিজের দেহকে ইচ্ছমত লঘু করা যায়।
 লঘিষ্ঠ  |/বিশেষণ পদ/ অতিশয় হালকা, অতি ক্ষুদ্র। /বিশেষণ পদ/ স্ত্রীলিঙ্গ. লঘিষ্ঠা। লঘিষ্ঠ সাধারণ গুণনীয়ক বা গুণিতক ল.সা.গু. একাধিক সংখ্যার সর্বাপেক্ষা ছোট গুণীতক।
 লঘু  |/বিশেষণ পদ/ ভারহীন, হালকা; সহজবোধ্য, মৃদু অথচ ক্ষিপ্র, অপমানিত; ব্যকরণে. হ্রস্বমাত্রাযুক্ত লঘুস্বর। /বিশেষ্য পদ/ লঘুতা, লঘুত্ব, লাঘব। /বিশেষণ পদ/ স্ত্রীলিঙ্গ. লঘু, লঘ্বী।
 লঘুকরণ  |/বিশেষ্য পদ/ ভারি জিনিসকে হালকা-করণ, জটিল বিষয়কে সরলকরণ; গণিতে. মিশ্র রাশিকে অমিশ্র ও অমিশ্র রাশিকে মিশ্রকরণ।
 লঘুগামী  |/বিশেষণ পদ/ দ্রুতগামী, স্বচ্ছন্দে গমন করছে এমন।
 লঘুচিত্ত, লঘুচেতা  |/বিশেষণ পদ/ সঙ্কীর্ণচিত্ত।
 লঘুত্রিপদী, লঘুললিতচতুষ্পদী  |/বিশেষ্য পদ/ বাঙলা কবিতার ছন্দোবিশেষ।
 লঘুপাক  |/বিশেষণ পদ/ সহজপাচ্য।
 লঘুপাপ  |/বিশেষণ পদ/ যার পাপ সামান্য এমন।
 লঘুলিপিকা  |/বিশেষ্য পদ/ সংক্ষিপ্ত লিখন।
 লঙ্কা  |/বিশেষ্য পদ/ ঝল মসলবিশেষ, মরিচ।
 লঙ্কা কান্ড  |অগ্নি কান্ড, হুলুস্থুলু ব্যাপার।
 লঙ্কা-কান্ড  |/বিশেষ্য পদ/ রামায়ণের একটি অধ্যায়; তুমুল কান্ড।
 লঙ্কা-বাটা  |/বিশেষ্য পদ/ পিষ্ট লঙ্কা।
 লঙ্কাদাহন  |/বিশেষ্য পদ/ হনূমান কর্তৃক লঙ্কাপুরী জ্বালানো।
 লঙ্কাদাহী  |/বিশেষ্য পদ/ লঙ্কাদাহকারী, হনূমান্‌।
 লঙ্কাধিপ, লঙ্কাধিপতি, লঙ্কেশ, লঙ্কেশ্বর  |/বিশেষ্য পদ/ লঙ্কার অধিপতি রাবণ।
 লঙ্কা২  |/বিশেষ্য পদ/ রামায়ণে বর্ণিত দ্বীপবিশেষ; রাবণ রাজার পুরী; সিংহল দ্বীপ; শ্রীলঙ্কা।
 লঙ্গ  |লবঙ্গ-এর প্রাদেশিক রূপ।
 লঙ্গর  |নঙ্গর-এর প্রদেশিক রূপ।
 লঙ্ঘন  |/বিশেষ্য পদ/ অতিক্রম, লাফানা, ডিঙ্গানো, উপবাস, আগ্রাহ্যকরণ, অবহেলাকরণ।
 লঙ্ঘনীয়  |/বিশেষণ পদ/ যা পার হওয়া যায় এমন; অতিক্রমণীয়।
 লঙ্ঘা  |/ক্রিয়া পদ/ ডিঙ্গিয়ে যাওয়া, লঙ্ঘন করা।
 লঙ্ঘিত  |/বিশেষণ পদ/ ডিঙ্গানো হয়েছে এমন, অতিক্রান্ত।
 লছমী, লছিমী  |লক্ষ্ণী-এর প্রাদেশিক কোমলরূপ।
 লজ্জত  |/বিশেষ্য পদ/ দেহের যে অংশে ব্রীড়া প্রতিফলিত হয় অর্থাৎ মুখমন্ডল।
 লজ্জমান  |/বিশেষণ পদ/ লজ্জা পাচ্ছে এমন, লাজুক, লজ্জাশীল। /বিশেষণ পদ/ স্ত্রীলিঙ্গ. লজ্জমানা।
 লজ্জা  |/বিশেষ্য পদ/ শরম, ব্রীড়া, লাজ, কুন্ঠা,
 লজ্জাকর, লজ্জাজনক  |/বিশেষণ পদ/ লজ্জার কারণস্বরূপ।
 লজ্জানত, লজ্জানম্র, লজ্জাবনত  |/বিশেষণ পদ/ যে লজ্জায় নুয়ে পড়েছে এমন।
 লজ্জাবতী২  |/বিশেষ্য পদ/ হাতের স্পর্শ লাগলেই নুয়ে পড়ে এমন লতাবিশেষ।
 শ  |বাঙলা বর্ণমালার ত্রিংশ ব্যঞ্জনবর্ণ।
 শংসন, শংসা  |/বিশেষ্য পদ/ উক্তি, প্রশংসা।
 শংসাপত্র  |/বিশেষ্য পদ/ প্রমাণপত্র, প্রশংসাপত্র।
 শংসিত  |/বিশেষণ পদ/ ঈপ্তিস, প্রশংসিত।
 শংস্য  |/বিশেষণ পদ/ কাম্য, প্রশংসনীয়।
 শক  |/বিশেষ্য পদ/ প্রাচীন জাতিবিশেষ, মধ্য এশিয়ার প্রচীন জাতি; রাজা শালিবাহন বা শকাদিত্য।
 শকট  |/বিশেষ্য পদ/ গাড়ি, দৈত্যবিশেষ।
 শকট-চালক  |/বিশেষ্য পদ/ গাড়ি-চালক বা গাড়োয়ান।
 শকটারি  |/বিশেষ্য পদ/ শ্রীকৃষ্ণ শকট নামক দৈত্য নিধনকারী.।
 শকটিকা  |/বিশেষ্য পদ/ ছোট খেলবার গাড়িবিশেষ।
 শকতি  |শক্তি-এর কোমলরূপ।
 শকরকন্দ  |/বিশেষ্য পদ/ লাল আলু, রাঙা আলু, মিষ্টি আলু।
 শকল  |/বিশেষ্য পদ/ অংশ, টুকরা, মাছের আঁইশ।
 শকলী  |১. /বিশেষণ পদ/ আঁশপূর্ণ। ২. /বিশেষ্য পদ/ মাছ, মৎস্য।
